ID,Title,Artist,Album,File_Path,Cover_Path,First_Comment,Lowest_Pitch,First_Quartile_Pitch,Medium_Pitch,Third_Quartile_Pitch,Highest_Pitch
637,下次見,VH (Vast & Hazy),求救訊號,./Music/求救訊號/VH (Vast & Hazy) - 下次見.mp3,./Cover/求救訊號.jpg,https://www.youtube.com/watch?v=ljAqNC49DAs,49,57,58,60,65
638,尋光小路,VH (Vast & Hazy),求救訊號,./Music/求救訊號/VH (Vast & Hazy) - 尋光小路.mp3,./Cover/求救訊號.jpg,https://music.youtube.com/watch?v=xtsnVI3Xd2w,57,62,64,67,72
639,我想成為你,VH (Vast & Hazy),求救訊號,./Music/求救訊號/VH (Vast & Hazy) - 我想成為你.mp3,./Cover/求救訊號.jpg,https://music.youtube.com/watch?v=EWT3pJmt2HY,47,62,66,69,79
640,拾起,VH (Vast & Hazy),求救訊號,./Music/求救訊號/VH (Vast & Hazy) - 拾起.mp3,./Cover/求救訊號.jpg,https://www.youtube.com/watch?v=pBQK-Lwt1sA,43,60,63,69,73
641,指向你的線索,VH (Vast & Hazy),求救訊號,./Music/求救訊號/VH (Vast & Hazy) - 指向你的線索.mp3,./Cover/求救訊號.jpg,https://music.youtube.com/watch?v=8s3ACIDDpsE,57,62,70,72,74
642,故障,VH (Vast & Hazy),求救訊號,./Music/求救訊號/VH (Vast & Hazy) - 故障.mp3,./Cover/求救訊號.jpg,https://www.youtube.com/watch?v=dKatg043PDU,52,62,66,67,73
643,求救訊號,VH (Vast & Hazy),求救訊號,./Music/求救訊號/VH (Vast & Hazy) - 求救訊號.mp3,./Cover/求救訊號.jpg,https://music.youtube.com/watch?v=cR9N6FFaHj0,45,59,66,69,83
644,獨一,VH (Vast & Hazy),求救訊號,./Music/求救訊號/VH (Vast & Hazy) - 獨一.mp3,./Cover/求救訊號.jpg,https://music.youtube.com/watch?v=VWSDpkoR_IU,47,56,64,68,80
645,關於青春,VH (Vast & Hazy),求救訊號,./Music/求救訊號/VH (Vast & Hazy) - 關於青春.mp3,./Cover/求救訊號.jpg,https://music.youtube.com/watch?v=dC8FNRjAq40,55,59,67,69,75
646,上台,Mixer,沒名字的人類,./Music/沒名字的人類/Mixer - 上台.mp3,./Cover/沒名字的人類.jpg,https://www.youtube.com/watch?v=-xqbJ-5Got0,50,63,67,77,83
647,内容,Mixer,沒名字的人類,./Music/沒名字的人類/Mixer - 内容.mp3,./Cover/沒名字的人類.jpg,https://www.youtube.com/watch?v=Yfkq_dKBhjc,45,57,60,65,77
648,向著南邊,Mixer,沒名字的人類,./Music/沒名字的人類/Mixer - 向著南邊.mp3,./Cover/沒名字的人類.jpg,https://www.youtube.com/watch?v=I5Y1l8vWhvs,48,57,60,64,65
649,沒名字的人類,Mixer,沒名字的人類,./Music/沒名字的人類/Mixer - 沒名字的人類.mp3,./Cover/沒名字的人類.jpg,https://www.youtube.com/watch?v=FqPpN_NIkd8,47,59,63,72,77
650,話妝師,Mixer,沒名字的人類,./Music/沒名字的人類/Mixer - 話妝師.mp3,./Cover/沒名字的人類.jpg,https://www.youtube.com/watch?v=DKIRq6cAIq8,46,58,61,64,71
651,誰,Mixer,沒名字的人類,./Music/沒名字的人類/Mixer - 誰.mp3,./Cover/沒名字的人類.jpg,https://www.youtube.com/watch?v=BJGk8Ub-elw,44,57,60,63,77
652,Get Your Work Done,廖文強,活著是對命運最好的反抗,./Music/活著是對命運最好的反抗/廖文強 - Get Your Work Done.mp3,./Cover/活著是對命運最好的反抗.jpg,https://music.youtube.com/watch?v=shz9GWJvjrY,46,63,63,66,75
653,一步,廖文強,活著是對命運最好的反抗,./Music/活著是對命運最好的反抗/廖文強 - 一步.mp3,./Cover/活著是對命運最好的反抗.jpg,https://music.youtube.com/watch?v=PO1aXuQ5HJo,45,54,56,61,69
654,可不可以,廖文強,活著是對命運最好的反抗,./Music/活著是對命運最好的反抗/廖文強 - 可不可以.mp3,./Cover/活著是對命運最好的反抗.jpg,https://music.youtube.com/watch?v=WnV_J3jRBI0,48,54,56,58,65
655,在一片黑暗之中等你找到我,廖文強,活著是對命運最好的反抗,./Music/活著是對命運最好的反抗/廖文強 - 在一片黑暗之中等你找到我.mp3,./Cover/活著是對命運最好的反抗.jpg,https://music.youtube.com/watch?v=yy6a9n4zQ4c,45,58,62,64,78
656,地底三萬呎,廖文強,活著是對命運最好的反抗,./Music/活著是對命運最好的反抗/廖文強 - 地底三萬呎.mp3,./Cover/活著是對命運最好的反抗.jpg,https://music.youtube.com/watch?v=lJpD0lUbWdQ,46,58,63,65,77
657,我敢活著(又怎麼會害怕死亡),廖文強,活著是對命運最好的反抗,./Music/活著是對命運最好的反抗/廖文強 - 我敢活著(又怎麼會害怕死亡).mp3,./Cover/活著是對命運最好的反抗.jpg,https://music.youtube.com/watch?v=vNUcS4pOP4c,46,58,61,65,75
658,習慣,廖文強,活著是對命運最好的反抗,./Music/活著是對命運最好的反抗/廖文強 - 習慣.mp3,./Cover/活著是對命運最好的反抗.jpg,https://music.youtube.com/watch?v=w5WGx4HT1SY,49,57,61,62,69
659,背光的人,廖文強,活著是對命運最好的反抗,./Music/活著是對命運最好的反抗/廖文強 - 背光的人.mp3,./Cover/活著是對命運最好的反抗.jpg,https://music.youtube.com/watch?v=JkeCfKax-Dc,44,56,61,63,72
660,適得其所的悲傷,廖文強,活著是對命運最好的反抗,./Music/活著是對命運最好的反抗/廖文強 - 適得其所的悲傷.mp3,./Cover/活著是對命運最好的反抗.jpg,https://music.youtube.com/watch?v=Wd1zvjJWiBE,46,56,58,61,66
661,左右,廖文強/吳汶芳,活著是對命運最好的反抗,"./Music/活著是對命運最好的反抗/廖文強, 吳汶芳 - 左右.mp3",./Cover/活著是對命運最好的反抗.jpg,https://music.youtube.com/watch?v=skmpfan-mKA,46,57,60,65,72
662,流浪,貝克小姐Miss Bac.,流浪,./Music/流浪/貝克小姐Miss Bac. - 流浪.mp3,./Cover/流浪.jpg,https://music.youtube.com/watch?v=ZvOQZB4f_Qk,45,63,66,68,71
663,一縷執念,周深,深的深,./Music/深的深/周深 - 一縷執念.mp3,./Cover/深的深.jpg,https://music.youtube.com/watch?v=Pfn8Y4ViUjo,62,67,69,70,74
664,哥哥,周深,深的深,./Music/深的深/周深 - 哥哥.mp3,./Cover/深的深.jpg,https://music.youtube.com/watch?v=UWDJjPYFZqM,53,58,63,69,74
665,大魚 - 唱片版,周深,深的深,./Music/深的深/周深 - 大魚 - 唱片版.mp3,./Cover/深的深.jpg,https://music.youtube.com/watch?v=MRypl3B1Cj4,49,63,65,70,75
666,妳 - 唱片版,周深,深的深,./Music/深的深/周深 - 妳 - 唱片版.mp3,./Cover/深的深.jpg,https://music.youtube.com/watch?v=oH8Fuh6Y6L8,56,63,66,70,73
667,淺淺,周深,深的深,./Music/深的深/周深 - 淺淺.mp3,./Cover/深的深.jpg,https://music.youtube.com/watch?v=xtClUDnkOlg,56,64,68,71,76
668,玫瑰與小鹿 - 唱片版,周深,深的深,./Music/深的深/周深 - 玫瑰與小鹿 - 唱片版.mp3,./Cover/深的深.jpg,https://music.youtube.com/watch?v=miRRgX6t1zw,57,62,64,66,70
669,白牆,周深,深的深,./Music/深的深/周深 - 白牆.mp3,./Cover/深的深.jpg,https://music.youtube.com/watch?v=dK__GEgKGu8,58,64,70,71,75
670,藍色降落傘,周深,深的深,./Music/深的深/周深 - 藍色降落傘.mp3,./Cover/深的深.jpg,https://music.youtube.com/watch?v=6FjN7CGgT6M,54,60,62,66,71
671,迎刃,周深,深的深,./Music/深的深/周深 - 迎刃.mp3,./Cover/深的深.jpg,https://music.youtube.com/watch?v=UWL9WGIbgIo,60,63,65,68,72
672,風景,周深,深的深,./Music/深的深/周深 - 風景.mp3,./Cover/深的深.jpg,https://music.youtube.com/watch?v=iIbPbqn62XE,51,63,66,73,77
673,喜歡一個人,Zooey Wonder,游牧,./Music/游牧/Zooey Wonder - 喜歡一個人.mp3,./Cover/游牧.jpg,https://www.youtube.com/watch?v=t7tBQAyWJ7M,48,60,62,64,74
674,客廳裡的烏雲,Zooey Wonder,游牧,./Music/游牧/Zooey Wonder - 客廳裡的烏雲.mp3,./Cover/游牧.jpg,https://www.youtube.com/watch?v=yPYMoQ1jOSs,70,73,73,73,75
675,恰如其分的自尊,Zooey Wonder,游牧,./Music/游牧/Zooey Wonder - 恰如其分的自尊.mp3,./Cover/游牧.jpg,https://www.youtube.com/watch?v=qGU6uwy98rA,54,61,62,66,71
676,我們終會相聚,Zooey Wonder,游牧,./Music/游牧/Zooey Wonder - 我們終會相聚.mp3,./Cover/游牧.jpg,https://www.youtube.com/watch?v=1nJlB4TcLyI,50,62,62,64,71
677,我連快樂都不敢了,Zooey Wonder,游牧,./Music/游牧/Zooey Wonder - 我連快樂都不敢了.mp3,./Cover/游牧.jpg,https://www.youtube.com/watch?v=JOVSZ3z0Ijo,54,62,64,66,74
678,None,None,None,./Music/游牧/Zooey Wonder - 時間的河流.mp3,./Cover/None.jpg,None,54,62,64,66,74
679,不醉不會,Hebe Tien,渺小,./Music/渺小/Hebe Tien - 不醉不會.mp3,./Cover/渺小.jpg,https://www.youtube.com/watch?v=1ArbpObOTyI,55,61,66,68,73
680,你就不要想起我,Hebe Tien,渺小,./Music/渺小/Hebe Tien - 你就不要想起我.mp3,./Cover/渺小.jpg,https://www.youtube.com/watch?v=yqYGbMySp2Q,56,62,64,69,72
681,你快樂未必我快樂,Hebe Tien,渺小,./Music/渺小/Hebe Tien - 你快樂未必我快樂.mp3,./Cover/渺小.jpg,https://www.youtube.com/watch?v=jgkxIov8oWo,45,57,66,69,74
682,愛著愛著就永遠,Hebe Tien,渺小,./Music/渺小/Hebe Tien - 愛著愛著就永遠.mp3,./Cover/渺小.jpg,https://www.youtube.com/watch?v=KZn_S7xJybk,52,62,64,66,74
683,無常,Hebe Tien,渺小,./Music/渺小/Hebe Tien - 無常.mp3,./Cover/渺小.jpg,https://www.youtube.com/watch?v=3dBFK2fHjWg,45,61,64,68,71
684,終身大事,Hebe Tien,渺小,./Music/渺小/Hebe Tien - 終身大事.mp3,./Cover/渺小.jpg,https://www.youtube.com/watch?v=LQf8R0BliWU,48,62,67,72,74
685,這個人已經與我無關,Hebe Tien,渺小,./Music/渺小/Hebe Tien - 這個人已經與我無關.mp3,./Cover/渺小.jpg,https://www.youtube.com/watch?v=GCgvpwLNvtY,50,62,65,67,70
686,人什麼的最麻煩了,Hebe Tien,無人知曉,./Music/無人知曉/Hebe Tien - 人什麼的最麻煩了.mp3,./Cover/無人知曉.jpg,https://www.youtube.com/watch?v=fK7Bqy0mdK8,54,62,67,69,75
687,先知,Hebe Tien,無人知曉,./Music/無人知曉/Hebe Tien - 先知.mp3,./Cover/無人知曉.jpg,https://www.youtube.com/watch?v=JzadD_leBSM,49,64,66,68,71
688,底里歇斯,Hebe Tien,無人知曉,./Music/無人知曉/Hebe Tien - 底里歇斯.mp3,./Cover/無人知曉.jpg,https://www.youtube.com/watch?v=LCCekH-czs4,55,62,67,72,79
689,懸日,Hebe Tien,無人知曉,./Music/無人知曉/Hebe Tien - 懸日.mp3,./Cover/無人知曉.jpg,https://www.youtube.com/watch?v=Nf1C1fSJG_8,50,62,64,66,74
690,或是一首歌,Hebe Tien,無人知曉,./Music/無人知曉/Hebe Tien - 或是一首歌.mp3,./Cover/無人知曉.jpg,https://www.youtube.com/watch?v=aOSYxTR6U3I,44,61,64,67,74
691,無人知曉,Hebe Tien,無人知曉,./Music/無人知曉/Hebe Tien - 無人知曉.mp3,./Cover/無人知曉.jpg,https://www.youtube.com/watch?v=yRN5i9SZscY,46,59,62,67,82
692,田,Hebe Tien,無人知曉,./Music/無人知曉/Hebe Tien - 田.mp3,./Cover/無人知曉.jpg,https://www.youtube.com/watch?v=hRzzPm067DM,49,62,67,69,76
693,皆可,Hebe Tien,無人知曉,./Music/無人知曉/Hebe Tien - 皆可.mp3,./Cover/無人知曉.jpg,https://www.youtube.com/watch?v=fT9BZh4LeO0,51,60,65,70,73
694,諷刺的情書,Hebe Tien,無人知曉,./Music/無人知曉/Hebe Tien - 諷刺的情書.mp3,./Cover/無人知曉.jpg,https://www.youtube.com/watch?v=o2zUZmUmwUg,43,60,67,69,74
695,Dalala-Dila,Fan Yi Chen,無樂不作,./Music/無樂不作/Fan Yi Chen - Dalala-Dila.mp3,./Cover/無樂不作.jpg,https://music.youtube.com/watch?v=pHz32i2sGos,52,57,60,65,69
696,I Believe,Fan Yi Chen,無樂不作,./Music/無樂不作/Fan Yi Chen - I Believe.mp3,./Cover/無樂不作.jpg,https://music.youtube.com/watch?v=6qOm8463wKI,51,58,62,64,67
697,Love Story,Fan Yi Chen,無樂不作,./Music/無樂不作/Fan Yi Chen - Love Story.mp3,./Cover/無樂不作.jpg,https://music.youtube.com/watch?v=CVJiIYAeemU,48,58,62,63,70
698,Missing You,Fan Yi Chen,無樂不作,./Music/無樂不作/Fan Yi Chen - Missing You.mp3,./Cover/無樂不作.jpg,https://music.youtube.com/watch?v=sYgu6o7-9Ks,44,60,65,68,73
699,Piano,Fan Yi Chen,無樂不作,./Music/無樂不作/Fan Yi Chen - Piano.mp3,./Cover/無樂不作.jpg,https://music.youtube.com/watch?v=ncHYUHMt6w4,50,56,63,65,75
700,Serena,Fan Yi Chen,無樂不作,./Music/無樂不作/Fan Yi Chen - Serena.mp3,./Cover/無樂不作.jpg,https://music.youtube.com/watch?v=Ft971Ya1WVs,43,58,61,63,67
701,一直,Fan Yi Chen,無樂不作,./Music/無樂不作/Fan Yi Chen - 一直.mp3,./Cover/無樂不作.jpg,https://music.youtube.com/watch?v=lIgflZnjM1Y,50,56,59,62,68
702,七道彩虹 - 7合1,Fan Yi Chen,無樂不作,./Music/無樂不作/Fan Yi Chen - 七道彩虹 - 7合1.mp3,./Cover/無樂不作.jpg,https://music.youtube.com/watch?v=J-UX4eVJwvY,50,61,64,66,73
703,不說出的溫柔,Fan Yi Chen,無樂不作,./Music/無樂不作/Fan Yi Chen - 不說出的溫柔.mp3,./Cover/無樂不作.jpg,https://music.youtube.com/watch?v=z-B4IGWAhPI,47,56,61,65,82
704,信仰愛情,Fan Yi Chen,無樂不作,./Music/無樂不作/Fan Yi Chen - 信仰愛情.mp3,./Cover/無樂不作.jpg,https://music.youtube.com/watch?v=Aff9bCWJNzI,44,60,61,63,68
705,再說,Fan Yi Chen,無樂不作,./Music/無樂不作/Fan Yi Chen - 再說.mp3,./Cover/無樂不作.jpg,https://music.youtube.com/watch?v=KQhV4FN_ecI,48,59,62,67,78
706,妳愛我嗎,Fan Yi Chen,無樂不作,./Music/無樂不作/Fan Yi Chen - 妳愛我嗎.mp3,./Cover/無樂不作.jpg,https://music.youtube.com/watch?v=yD2LFdr7u-4,49,56,57,61,64
707,彩虹,Fan Yi Chen,無樂不作,./Music/無樂不作/Fan Yi Chen - 彩虹.mp3,./Cover/無樂不作.jpg,https://music.youtube.com/watch?v=evkAEpQv-v0,46,61,62,64,67
708,忘了愛,Fan Yi Chen,無樂不作,./Music/無樂不作/Fan Yi Chen - 忘了愛.mp3,./Cover/無樂不作.jpg,https://music.youtube.com/watch?v=vTWnvce8JlY,52,57,61,62,68
709,愛人放火,Fan Yi Chen,無樂不作,./Music/無樂不作/Fan Yi Chen - 愛人放火.mp3,./Cover/無樂不作.jpg,https://music.youtube.com/watch?v=8bPOeUQZIAY,52,59,62,64,69
710,愛太遙遠,Fan Yi Chen,無樂不作,./Music/無樂不作/Fan Yi Chen - 愛太遙遠.mp3,./Cover/無樂不作.jpg,https://music.youtube.com/watch?v=xKMfyWlyET0,46,54,56,63,70
711,愛過了頭,Fan Yi Chen,無樂不作,./Music/無樂不作/Fan Yi Chen - 愛過了頭.mp3,./Cover/無樂不作.jpg,https://music.youtube.com/watch?v=16qT9InVj_I,47,59,62,66,78
712,放生,Fan Yi Chen,無樂不作,./Music/無樂不作/Fan Yi Chen - 放生.mp3,./Cover/無樂不作.jpg,https://music.youtube.com/watch?v=lDTDQyo3Oko,51,56,59,62,66
713,斷翅蝴蝶飛,Fan Yi Chen,無樂不作,./Music/無樂不作/Fan Yi Chen - 斷翅蝴蝶飛.mp3,./Cover/無樂不作.jpg,https://music.youtube.com/watch?v=CqB0Tyb9ztc,44,59,61,63,70
714,最最愛,Fan Yi Chen,無樂不作,./Music/無樂不作/Fan Yi Chen - 最最愛.mp3,./Cover/無樂不作.jpg,https://music.youtube.com/watch?v=g11k2bR4j7g,52,58,64,66,76
715,灰色地帶,Fan Yi Chen,無樂不作,./Music/無樂不作/Fan Yi Chen - 灰色地帶.mp3,./Cover/無樂不作.jpg,https://music.youtube.com/watch?v=5PM-dfCiBY4,48,56,61,64,68
716,無樂不作,Fan Yi Chen,無樂不作,./Music/無樂不作/Fan Yi Chen - 無樂不作.mp3,./Cover/無樂不作.jpg,https://music.youtube.com/watch?v=xgvs_4YMxv4,43,60,64,67,79
717,許願,Fan Yi Chen,無樂不作,./Music/無樂不作/Fan Yi Chen - 許願.mp3,./Cover/無樂不作.jpg,https://music.youtube.com/watch?v=xehdO_wGFhk,52,61,65,66,71
718,讓我靜一靜,Fan Yi Chen,無樂不作,./Music/無樂不作/Fan Yi Chen - 讓我靜一靜.mp3,./Cover/無樂不作.jpg,https://music.youtube.com/watch?v=VECtm6FukbE,49,57,59,61,68
719,走開,Fan Yi Chen,無樂不作,./Music/無樂不作/Fan Yi Chen - 走開.mp3,./Cover/無樂不作.jpg,https://music.youtube.com/watch?v=KmOjEYiYI9Q,47,61,63,65,68
720,除此之外,Fan Yi Chen,無樂不作,./Music/無樂不作/Fan Yi Chen - 除此之外.mp3,./Cover/無樂不作.jpg,https://music.youtube.com/watch?v=mwgQKCULZy8,45,57,59,62,67
721,離開悲傷,Fan Yi Chen,無樂不作,./Music/無樂不作/Fan Yi Chen - 離開悲傷.mp3,./Cover/無樂不作.jpg,https://music.youtube.com/watch?v=gwD80ynW-gk,48,57,60,68,69
722,革命,Fan Yi Chen,無樂不作,./Music/無樂不作/Fan Yi Chen - 革命.mp3,./Cover/無樂不作.jpg,https://music.youtube.com/watch?v=MvVgEACUJxY,48,58,64,67,76
723,你是被抹去的那一段風景,Hello Nico,熟悉的荒涼,./Music/熟悉的荒涼/Hello Nico - 你是被抹去的那一段風景.mp3,./Cover/熟悉的荒涼.jpg,https://music.youtube.com/watch?v=HrUm1EOVVXQ,57,60,65,71,74
724,別等我回來,Hello Nico,熟悉的荒涼,./Music/熟悉的荒涼/Hello Nico - 別等我回來.mp3,./Cover/熟悉的荒涼.jpg,https://music.youtube.com/watch?v=LElb09K5iVk,57,65,67,69,72
725,哭泣的橄欖樹,Hello Nico,熟悉的荒涼,./Music/熟悉的荒涼/Hello Nico - 哭泣的橄欖樹.mp3,./Cover/熟悉的荒涼.jpg,https://music.youtube.com/watch?v=jhY55epUh1A,43,62,64,67,72
726,布蘭琪,Hello Nico,熟悉的荒涼,./Music/熟悉的荒涼/Hello Nico - 布蘭琪.mp3,./Cover/熟悉的荒涼.jpg,https://music.youtube.com/watch?v=p2oKKPSkDfs,56,62,64,71,74
727,接下來如何,Hello Nico,熟悉的荒涼,./Music/熟悉的荒涼/Hello Nico - 接下來如何.mp3,./Cover/熟悉的荒涼.jpg,https://music.youtube.com/watch?v=q6uT_kUkCzQ,47,59,63,66,71
728,用靈魂交換肌膚之上,Hello Nico,熟悉的荒涼,./Music/熟悉的荒涼/Hello Nico - 用靈魂交換肌膚之上.mp3,./Cover/熟悉的荒涼.jpg,https://music.youtube.com/watch?v=wADst3mSRew,58,67,68,72,75
729,花,Hello Nico,熟悉的荒涼,./Music/熟悉的荒涼/Hello Nico - 花.mp3,./Cover/熟悉的荒涼.jpg,https://music.youtube.com/watch?v=jYGpx3AH36k,43,59,64,71,74
730,荒蕪,Hello Nico,熟悉的荒涼,./Music/熟悉的荒涼/Hello Nico - 荒蕪.mp3,./Cover/熟悉的荒涼.jpg,https://music.youtube.com/watch?v=YRizyF42zUQ,58,63,70,71,73
731,規格化的城市、商品、人,Hello Nico,熟悉的荒涼,./Music/熟悉的荒涼/Hello Nico - 規格化的城市、商品、人.mp3,./Cover/熟悉的荒涼.jpg,https://music.youtube.com/watch?v=OTwAYQzK4IE,50,60,64,66,72
732,辮子,Hello Nico,熟悉的荒涼,./Music/熟悉的荒涼/Hello Nico - 辮子.mp3,./Cover/熟悉的荒涼.jpg,https://music.youtube.com/watch?v=UXDaL0y7EF0,47,61,66,70,78
733,陌生的房間陌生的下午,Hello Nico,熟悉的荒涼,./Music/熟悉的荒涼/Hello Nico - 陌生的房間陌生的下午.mp3,./Cover/熟悉的荒涼.jpg,https://music.youtube.com/watch?v=hnr4WpLzxLE,58,62,67,70,74
734,"Baby ,До свидания",Pu Shu,獵戶星座,"./Music/獵戶星座/Pu Shu - Baby ,До свидания.mp3",./Cover/獵戶星座.jpg,https://music.youtube.com/watch?v=8lPakT9kGxI,43,50,55,57,60
735,Forever Young,Pu Shu,獵戶星座,./Music/獵戶星座/Pu Shu - Forever Young.mp3,./Cover/獵戶星座.jpg,https://music.youtube.com/watch?v=vQn1AG4y5_o,48,55,59,60,76
736,Never Knows Tomorrow,Pu Shu,獵戶星座,./Music/獵戶星座/Pu Shu - Never Knows Tomorrow.mp3,./Cover/獵戶星座.jpg,https://music.youtube.com/watch?v=0fNelczNXXI,46,52,54,56,61
737,No Fear In My Heart,Pu Shu,獵戶星座,./Music/獵戶星座/Pu Shu - No Fear In My Heart.mp3,./Cover/獵戶星座.jpg,https://music.youtube.com/watch?v=fCUkgxNXuJk,44,52,56,60,67
738,XX青春,Pu Shu,獵戶星座,./Music/獵戶星座/Pu Shu - XX青春.mp3,./Cover/獵戶星座.jpg,https://music.youtube.com/watch?v=692zD8hg0SU,47,56,59,59,78
739,在木星,Pu Shu,獵戶星座,./Music/獵戶星座/Pu Shu - 在木星.mp3,./Cover/獵戶星座.jpg,https://music.youtube.com/watch?v=UooX2DqzY-Q,45,55,57,59,74
740,好好地,Pu Shu,獵戶星座,./Music/獵戶星座/Pu Shu - 好好地.mp3,./Cover/獵戶星座.jpg,https://music.youtube.com/watch?v=801ZLhCizUI,47,49,58,61,75
741,平凡之路,Pu Shu,獵戶星座,./Music/獵戶星座/Pu Shu - 平凡之路.mp3,./Cover/獵戶星座.jpg,https://music.youtube.com/watch?v=6q5Syk54i9U,45,52,56,57,70
742,清白之年,Pu Shu,獵戶星座,./Music/獵戶星座/Pu Shu - 清白之年.mp3,./Cover/獵戶星座.jpg,https://music.youtube.com/watch?v=2O9UNhq6UxE,45,52,57,62,69
743,獵戶星座,Pu Shu,獵戶星座,./Music/獵戶星座/Pu Shu - 獵戶星座.mp3,./Cover/獵戶星座.jpg,https://music.youtube.com/watch?v=A6xuRG1X4y8,45,51,55,58,79
744,空帆船,Pu Shu,獵戶星座,./Music/獵戶星座/Pu Shu - 空帆船.mp3,./Cover/獵戶星座.jpg,https://music.youtube.com/watch?v=kjy2HDscFR0,47,59,59,64,76
745,Green Door,Jam Hsiao,王妃,./Music/王妃/Jam Hsiao - Green Door.mp3,./Cover/王妃.jpg,https://music.youtube.com/watch?v=WR4CrbpLGyI,51,56,58,63,70
746,Say A Lil Something,Jam Hsiao,王妃,./Music/王妃/Jam Hsiao - Say A Lil Something.mp3,./Cover/王妃.jpg,https://music.youtube.com/watch?v=zhUHGPbThLc,50,59,64,68,73
747,善男信女,Jam Hsiao,王妃,./Music/王妃/Jam Hsiao - 善男信女.mp3,./Cover/王妃.jpg,https://www.youtube.com/watch?v=k3wnE157CZo,48,69,69,72,74
748,寂寞還是你,Jam Hsiao,王妃,./Music/王妃/Jam Hsiao - 寂寞還是你.mp3,./Cover/王妃.jpg,https://www.youtube.com/watch?v=6GdMwH9n_5s,51,59,61,66,78
749,小男人大男孩,Jam Hsiao,王妃,./Music/王妃/Jam Hsiao - 小男人大男孩.mp3,./Cover/王妃.jpg,https://www.youtube.com/watch?v=lVhcuAX_Jaw,49,63,65,71,83
750,愛遊戲,Jam Hsiao,王妃,./Music/王妃/Jam Hsiao - 愛遊戲.mp3,./Cover/王妃.jpg,https://www.youtube.com/watch?v=2cTUcfBqhag,51,62,65,73,81
751,我不會愛,Jam Hsiao,王妃,./Music/王妃/Jam Hsiao - 我不會愛.mp3,./Cover/王妃.jpg,https://www.youtube.com/watch?v=_lUZx4sCG_E,49,58,62,66,80
